time_local;id;event;fight_date;location;bout;weight_class;time_format;state;winner;method;det;round;last_round;time;fighter_r;bdy_val_r;bdy_tot_r;ctrl_r;hd_val_r;hd_tot_r;kd_r;lgs_val_r;lgs_tot_r;sigstr_val_r;sigstr_tot_r;subatt_r;td_val_r;td_tot_r;totstr_val_r;totstr_tot_r;ht_r;rch_r;sigstrkacc_r;sigstrklpm_r;stnce_r;subavg_r;tdacc_r;tdavg_r;wt_r;dob_r;fighter_b;bdy_val_b;bdy_tot_b;ctrl_b;hd_val_b;hd_tot_b;kd_b;lgs_val_b;lgs_tot_b;sigstr_val_b;sigstr_tot_b;subatt_b;td_val_b;td_tot_b;totstr_val_b;totstr_tot_b;ht_b;rch_b;sigstrkacc_b;sigstrklpm_b;stnce_b;subavg_b;tdacc_b;tdavg_b;wt_b;dob_b
08:39:15;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;Walkouts;-;3;05:00;da_woon_jung;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;04/12/1990
08:40:17;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:55;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;04/12/1990
08:40:22;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:55;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;04/12/1990
08:40:38;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:55;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;04/12/1990
08:40:43;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:55;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;04/12/1990
08:40:49;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:26;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:31;1;1;0;4;4;5;5;0;0;0;7;7;;;;;;;;;;04/12/1990
08:40:54;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:26;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:31;1;1;0;4;4;5;5;0;0;0;7;7;;;;;;;;;;04/12/1990
08:40:59;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:26;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:31;1;1;0;4;4;5;5;0;0;0;7;7;;;;;;;;;;04/12/1990
08:41:04;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:26;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:31;1;1;0;4;4;5;5;0;0;0;7;7;;;;;;;;;;04/12/1990
08:41:10;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:26;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:31;1;1;0;4;4;5;5;0;0;0;7;7;;;;;;;;;;04/12/1990
08:41:15;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 4:26;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;12/07/1993;devin_clark;0;0;00:31;1;1;0;4;4;5;5;0;0;0;7;7;;;;;;;;;;04/12/1990
08:41:20;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:26;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:31;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:37;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:42;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:48;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:53;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:41:58;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:04;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:03;1;3;05:00;da_woon_jung;0;0;00:37;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:09;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:03;1;3;05:00;da_woon_jung;0;0;00:37;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:15;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:03;1;3;05:00;da_woon_jung;0;0;00:37;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:20;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:03;1;3;05:00;da_woon_jung;0;0;00:37;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:26;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:03;1;3;05:00;da_woon_jung;0;0;00:37;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:31;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 3:42;1;3;05:00;da_woon_jung;0;0;00:00;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;12/07/1993;devin_clark;0;0;01:04;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:37;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:34;1;3;05:00;da_woon_jung;0;0;01:10;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:42;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:34;1;3;05:00;da_woon_jung;0;0;01:10;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:47;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:34;1;3;05:00;da_woon_jung;0;0;01:10;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:53;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:34;1;3;05:00;da_woon_jung;0;0;01:10;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:42:58;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:34;1;3;05:00;da_woon_jung;0;0;01:10;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:04;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:34;1;3;05:00;da_woon_jung;0;0;01:10;1;1;0;0;0;1;1;0;0;2;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:09;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:14;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:20;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:25;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:31;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:36;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:42;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:47;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:53;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:43:58;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 2:01;1;3;05:00;da_woon_jung;0;0;01:45;1;1;0;0;0;1;1;0;0;3;2;3;;;;;;;;;;12/07/1993;devin_clark;0;0;01:07;1;1;0;4;4;5;5;0;0;0;11;12;;;;;;;;;;04/12/1990
08:44:03;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:09;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:14;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:19;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:25;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:30;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:35;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:50;1;3;05:00;da_woon_jung;0;0;01:53;7;12;0;0;0;7;12;0;0;3;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:36;5;7;0;6;7;12;15;0;1;1;21;25;;;;;;;;;;04/12/1990
08:44:40;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:46;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 1:17;1;3;05:00;da_woon_jung;0;0;01:53;5;9;0;0;0;5;9;0;0;3;9;14;;;;;;;;;;12/07/1993;devin_clark;1;1;01:13;4;6;0;5;5;10;12;0;1;1;17;20;;;;;;;;;;04/12/1990
08:44:51;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:15;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:53;6;11;0;6;7;13;19;0;1;2;27;36;;;;;;;;;;04/12/1990
08:44:56;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:15;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:53;6;11;0;6;7;13;19;0;1;2;27;36;;;;;;;;;;04/12/1990
08:45:02;401520450;UFC Fight Night: Lewis vs. Spivac;05/02/2023;Las Vegas, USA;Da Woon Jung vs. Devin Clark;Light Heavyweight;3 Rnd (5-5-5);in;B;U Dec;R1, 0:15;1;3;05:00;da_woon_jung;0;0;02:06;7;12;0;0;0;7;12;0;0;4;13;19;;;;;;;;;;12/07/1993;devin_clark;1;1;01:53;6;11;0;6;7;13;19;0;1;2;27;36;;;;;;;;;;04/12/1990
